cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
10,Durango,010,Hidalgo,1002000019,Hogares con jefatura masculina,2000,928,Hogares
10,Durango,010,Hidalgo,1002000019,Hogares con jefatura masculina,2005,923,Hogares
10,Durango,010,Hidalgo,1002000019,Hogares con jefatura masculina,2010,943,Hogares
10,Durango,010,Hidalgo,1002000019,Hogares con jefatura masculina,2020,876,Hogares
10,Durango,010,Hidalgo,1002000020,Hogares con jefatura femenina,1995,ND,Hogares
10,Durango,010,Hidalgo,1002000020,Hogares con jefatura femenina,2000,233,Hogares
10,Durango,010,Hidalgo,1002000020,Hogares con jefatura femenina,2005,196,Hogares
10,Durango,010,Hidalgo,1002000020,Hogares con jefatura femenina,2010,228,Hogares
10,Durango,010,Hidalgo,1002000020,Hogares con jefatura femenina,2020,309,Hogares
10,Durango,010,Hidalgo,1002000021,Tamaño promedio de los hogares censales,1995,ND,Personas
10,Durango,010,Hidalgo,1002000021,Tamaño promedio de los hogares censales,2000,3.92,Personas
10,Durango,010,Hidalgo,1002000021,Tamaño promedio de los hogares censales,2005,3.75,Personas
10,Durango,010,Hidalgo,1002000021,Tamaño promedio de los hogares censales,2010,3.62,Personas
10,Durango,010,Hidalgo,1002000021,Tamaño promedio de los hogares censales,2020,3.23628691983122,Personas
10,Durango,010,Hidalgo,1002000022,Tamaño promedio de los hogares con jefe hombre,1995,ND,Personas
10,Durango,010,Hidalgo,1002000022,Tamaño promedio de los hogares con jefe hombre,2000,4.07,Personas
10,Durango,010,Hidalgo,1002000022,Tamaño promedio de los hogares con jefe hombre,2005,3.92,Personas
10,Durango,010,Hidalgo,1002000022,Tamaño promedio de los hogares con jefe hombre,2010,3.76,Personas
10,Durango,010,Hidalgo,1002000022,Tamaño promedio de los hogares con jefe hombre,2020,3.45091324200913,Personas
10,Durango,010,Hidalgo,1002000023,Tamaño promedio de los hogares con jefe mujer,1995,ND,Personas
10,Durango,010,Hidalgo,1002000023,Tamaño promedio de los hogares con jefe mujer,2000,3.34,Personas
10,Durango,010,Hidalgo,1002000023,Tamaño promedio de los hogares con jefe mujer,2005,2.99,Personas
10,Durango,010,Hidalgo,1002000023,Tamaño promedio de los hogares con jefe mujer,2010,3.06,Personas
10,Durango,010,Hidalgo,1002000023,Tamaño promedio de los hogares con jefe mujer,2020,2.62783171521036,Personas
10,Durango,010,Hidalgo,1002000024,Relación hombres-mujeres,1995,102.77,Hombres por cada 100 mujeres
10,Durango,010,Hidalgo,1002000024,Relación hombres-mujeres,2000,102.77,Hombres por cada 100 mujeres
10,Durango,010,Hidalgo,1002000024,Relación hombres-mujeres,2005,100.86,Hombres por cada 100 mujeres
10,Durango,010,Hidalgo,1002000024,Relación hombres-mujeres,2010,104.56,Hombres por cada 100 mujeres
10,Durango,010,Hidalgo,1002000024,Relación hombres-mujeres,2015,100.94241,Hombres por cada 100 mujeres
10,Durango,010,Hidalgo,1002000024,Relación hombres-mujeres,2020,101.520713162035,Hombres por cada 100 mujeres
10,Durango,010,Hidalgo,1002000041,Porcentaje de personas de 15 años y más alfabetas,2000,94.2354159475319,Porcentaje
10,Durango,010,Hidalgo,1002000041,Porcentaje de personas de 15 años y más alfabetas,2010,95.35,Porcentaje
10,Durango,010,Hidalgo,1002000041,Porcentaje de personas de 15 años y más alfabetas,2015,95.2148096402375,Porcentaje
10,Durango,010,Hidalgo,1002000041,Porcentaje de personas de 15 años y más alfabetas,2020,96.3465553235908,Porcentaje
10,Durango,010,Hidalgo,1002000050,Tasa de alfabetización de las personas de 15 a 24 años,2000,97.5,Tasa
10,Durango,010,Hidalgo,1002000050,Tasa de alfabetización de las personas de 15 a 24 años,2010,98.9704,Tasa
10,Durango,010,Hidalgo,1002000050,Tasa de alfabetización de las personas de 15 a 24 años,2020,98.3086680761099,Tasa
10,Durango,010,Hidalgo,1002000055,Población de edad no especificada,2020,0,Personas
10,Durango,010,Hidalgo,1002000056,Población de edad no especificada. Hombres,2020,0,Personas
10,Durango,010,Hidalgo,1002000057,Población de edad no especificada. Mujeres,2020,0,Personas
10,Durango,010,Hidalgo,1002000058,Población de 0 a 4 años,2020,301,Personas
10,Durango,010,Hidalgo,1002000059,Población de 0 a 4 años. Hombres,2020,151,Personas
10,Durango,010,Hidalgo,1002000060,Población de 0 a 4 años. Mujeres,2020,150,Personas
10,Durango,010,Hidalgo,1002000061,Población de 10 a 14 años,2020,352,Personas
10,Durango,010,Hidalgo,1002000062,Población de 10 a 14 años. Hombres,2020,173,Personas
10,Durango,010,Hidalgo,1002000063,Población de 10 a 14 años. Mujeres,2020,179,Personas
10,Durango,010,Hidalgo,1002000064,Población de 100 años y más,2020,1,Personas
10,Durango,010,Hidalgo,1002000065,Población de 100 años y más. Hombres,2020,1,Personas
10,Durango,010,Hidalgo,1002000066,Población de 100 años y más. Mujeres,2020,0,Personas
10,Durango,010,Hidalgo,1002000067,Población de 15 a 19 años,2020,254,Personas
10,Durango,010,Hidalgo,1002000068,Población de 15 a 19 años. Hombres,2020,131,Personas
10,Durango,010,Hidalgo,1002000069,Población de 15 a 19 años. Mujeres,2020,123,Personas
10,Durango,010,Hidalgo,1002000070,Población de 20 a 24 años,2020,219,Personas
10,Durango,010,Hidalgo,1002000071,Población de 20 a 24 años. Hombres,2020,105,Personas
10,Durango,010,Hidalgo,1002000072,Población de 20 a 24 años. Mujeres,2020,114,Personas
10,Durango,010,Hidalgo,1002000073,Población de 25 a 29 años,2020,241,Personas
10,Durango,010,Hidalgo,1002000074,Población de 25 a 29 años. Hombres,2020,114,Personas
10,Durango,010,Hidalgo,1002000075,Población de 25 a 29 años. Mujeres,2020,127,Personas
10,Durango,010,Hidalgo,1002000076,Población de 30 a 34 años,2020,223,Personas
10,Durango,010,Hidalgo,1002000077,Población de 30 a 34 años. Hombres,2020,115,Personas
10,Durango,010,Hidalgo,1002000078,Población de 30 a 34 años. Mujeres,2020,108,Personas
10,Durango,010,Hidalgo,1002000079,Población de 35 a 39 años,2020,206,Personas
10,Durango,010,Hidalgo,1002000080,Población de 35 a 39 años. Hombres,2020,97,Personas
10,Durango,010,Hidalgo,1002000081,Población de 35 a 39 años. Mujeres,2020,109,Personas
10,Durango,010,Hidalgo,1002000082,Población de 40 a 44 años,2020,215,Personas
10,Durango,010,Hidalgo,1002000083,Población de 40 a 44 años. Hombres,2020,111,Personas
10,Durango,010,Hidalgo,1002000084,Población de 40 a 44 años. Mujeres,2020,104,Personas
10,Durango,010,Hidalgo,1002000085,Población de 45 a 49 años,2020,249,Personas
10,Durango,010,Hidalgo,1002000086,Población de 45 a 49 años. Hombres,2020,131,Personas
10,Durango,010,Hidalgo,1002000087,Población de 45 a 49 años. Mujeres,2020,118,Personas
10,Durango,010,Hidalgo,1002000088,Población de 5 a 9 años,2020,316,Personas
10,Durango,010,Hidalgo,1002000089,Población de 5 a 9 años. Hombres,2020,162,Personas
10,Durango,010,Hidalgo,1002000090,Población de 5 a 9 años. Mujeres,2020,154,Personas
10,Durango,010,Hidalgo,1002000091,Población de 50 a 54 años,2020,272,Personas
10,Durango,010,Hidalgo,1002000092,Población de 50 a 54 años. Hombres,2020,142,Personas
10,Durango,010,Hidalgo,1002000093,Población de 50 a 54 años. Mujeres,2020,130,Personas
10,Durango,010,Hidalgo,1002000094,Población de 55 a 59 años,2020,211,Personas
10,Durango,010,Hidalgo,1002000095,Población de 55 a 59 años. Hombres,2020,106,Número de personas
10,Durango,010,Hidalgo,1002000096,Población de 55 a 59 años. Mujeres,2020,105,Número de personas
10,Durango,010,Hidalgo,1002000097,Población de 60 a 64 años,2020,168,Personas
10,Durango,010,Hidalgo,1002000098,Población de 60 a 64 años. Hombres,2020,84,Número de personas
10,Durango,010,Hidalgo,1002000099,Población de 60 a 64 años. Mujeres,2020,84,Número de personas
10,Durango,010,Hidalgo,1002000100,Población de 65 a 69 años,2020,155,Personas
10,Durango,010,Hidalgo,1002000101,Población de 65 a 69 años. Hombres,2020,68,Número de personas
10,Durango,010,Hidalgo,1002000102,Población de 65 a 69 años. Mujeres,2020,87,Número de personas
10,Durango,010,Hidalgo,1002000103,Población de 70 a 74 años,2020,144,Personas
10,Durango,010,Hidalgo,1002000104,Población de 70 a 74 años. Hombres,2020,74,Número de personas
10,Durango,010,Hidalgo,1002000105,Población de 70 a 74 años. Mujeres,2020,70,Número de personas
10,Durango,010,Hidalgo,1002000106,Población de 75 a 79 años,2020,123,Personas
10,Durango,010,Hidalgo,1002000107,Población de 75 a 79 años. Hombres,2020,70,Número de personas
10,Durango,010,Hidalgo,1002000108,Población de 75 a 79 años. Mujeres,2020,53,Número de personas
10,Durango,010,Hidalgo,1002000109,Población de 80 a 84 años,2020,108,Personas
10,Durango,010,Hidalgo,1002000110,Población de 80 a 84 años. Hombres,2020,57,Número de personas
10,Durango,010,Hidalgo,1002000111,Población de 80 a 84 años. Mujeres,2020,51,Número de personas
10,Durango,010,Hidalgo,1002000112,Población de 85 a 89 años,2020,53,Personas
10,Durango,010,Hidalgo,1002000113,Población de 85 a 89 años. Hombres,2020,28,Número de personas
10,Durango,010,Hidalgo,1002000114,Población de 85 a 89 años. Mujeres,2020,25,Número de personas
10,Durango,010,Hidalgo,1002000115,Población de 90 a 94 años,2020,25,Personas
10,Durango,010,Hidalgo,1002000116,Población de 90 a 94 años. Hombres,2020,11,Número de personas
10,Durango,010,Hidalgo,1002000117,Población de 90 a 94 años. Mujeres,2020,14,Número de personas
10,Durango,010,Hidalgo,1002000118,Población de 95 a 99 años,2020,7,Personas
10,Durango,010,Hidalgo,1002000119,Población de 95 a 99 años. Hombres,2020,5,Número de personas
10,Durango,010,Hidalgo,1002000120,Población de 95 a 99 años. Mujeres,2020,2,Número de personas
10,Durango,010,Hidalgo,1002000127,Relación de dependencia,2015,66.00346,Porcentaje
10,Durango,010,Hidalgo,1002000127,Relación de dependencia,2020,70.1948627103632,Porcentaje
10,Durango,010,Hidalgo,1003000001,Total de viviendas particulares habitadas,1995,1207,Viviendas
10,Durango,010,Hidalgo,1003000001,Total de viviendas particulares habitadas,2000,1173,Viviendas
10,Durango,010,Hidalgo,1003000001,Total de viviendas particulares habitadas,2005,1113,Viviendas
10,Durango,010,Hidalgo,1003000001,Total de viviendas particulares habitadas,2010,1180,Viviendas
10,Durango,010,Hidalgo,1003000001,Total de viviendas particulares habitadas,2015,1115,Viviendas
10,Durango,010,Hidalgo,1003000001,Total de viviendas particulares habitadas,2020,1185,Viviendas
10,Durango,010,Hidalgo,1003000011,Viviendas particulares habitadas,1995,1202,Número de Viviendas
10,Durango,010,Hidalgo,1003000011,Viviendas particulares habitadas,2000,1159,Número de Viviendas
10,Durango,010,Hidalgo,1003000011,Viviendas particulares habitadas,2005,1112,Número de Viviendas
10,Durango,010,Hidalgo,1003000011,Viviendas particulares habitadas,2010,1171,Número de Viviendas
10,Durango,010,Hidalgo,1003000011,Viviendas particulares habitadas,2020,1110,Número de Viviendas
10,Durango,010,Hidalgo,1003000015,Promedio de ocupantes en viviendas particulares habitadas,1995,4.3,Promedio
10,Durango,010,Hidalgo,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2000,3.9,Promedio
10,Durango,010,Hidalgo,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2005,3.8,Promedio
10,Durango,010,Hidalgo,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2010,3.62,Promedio
10,Durango,010,Hidalgo,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2015,3.4421525,Promedio
10,Durango,010,Hidalgo,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2020,3.2402376910017,Promedio
10,Durango,010,Hidalgo,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,1995,1098,Viviendas
10,Durango,010,Hidalgo,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2000,1086,Viviendas
10,Durango,010,Hidalgo,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2005,1075,Viviendas
10,Durango,010,Hidalgo,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2010,1122,Viviendas
10,Durango,010,Hidalgo,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2020,1168,Viviendas
10,Durango,010,Hidalgo,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,1995,956,Viviendas
10,Durango,010,Hidalgo,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2000,931,Viviendas
10,Durango,010,Hidalgo,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2005,961,Viviendas
10,Durango,010,Hidalgo,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2010,964,Viviendas
10,Durango,010,Hidalgo,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2020,1163,Viviendas
10,Durango,010,Hidalgo,1003000019,Viviendas particulares habitadas que disponen de drenaje,1995,555,Viviendas
10,Durango,010,Hidalgo,1003000019,Viviendas particulares habitadas que disponen de drenaje,2000,812,Viviendas
10,Durango,010,Hidalgo,1003000019,Viviendas particulares habitadas que disponen de drenaje,2005,883,Viviendas
10,Durango,010,Hidalgo,1003000019,Viviendas particulares habitadas que disponen de drenaje,2010,1018,Viviendas
10,Durango,010,Hidalgo,1003000019,Viviendas particulares habitadas que disponen de drenaje,2020,1133,Viviendas
10,Durango,010,Hidalgo,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,1995,ND,Viviendas
10,Durango,010,Hidalgo,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2000,892,Viviendas
10,Durango,010,Hidalgo,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2005,925,Viviendas
10,Durango,010,Hidalgo,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2010,1034,Viviendas
10,Durango,010,Hidalgo,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2020,1132,Viviendas
10,Durango,010,Hidalgo,1003000023,Viviendas particulares habitadas que disponen de lavadora,1995,ND,Viviendas
10,Durango,010,Hidalgo,1003000023,Viviendas particulares habitadas que disponen de lavadora,2000,683,Viviendas
10,Durango,010,Hidalgo,1003000023,Viviendas particulares habitadas que disponen de lavadora,2005,774,Viviendas
10,Durango,010,Hidalgo,1003000023,Viviendas particulares habitadas que disponen de lavadora,2010,862,Viviendas
10,Durango,010,Hidalgo,1003000023,Viviendas particulares habitadas que disponen de lavadora,2020,981,Viviendas
10,Durango,010,Hidalgo,1003000024,Viviendas particulares habitadas que disponen de computadora,1995,ND,Viviendas
10,Durango,010,Hidalgo,1003000024,Viviendas particulares habitadas que disponen de computadora,2000,17,Viviendas
10,Durango,010,Hidalgo,1003000024,Viviendas particulares habitadas que disponen de computadora,2005,88,Viviendas
10,Durango,010,Hidalgo,1003000024,Viviendas particulares habitadas que disponen de computadora,2010,150,Viviendas
10,Durango,010,Hidalgo,1003000024,Viviendas particulares habitadas que disponen de computadora,2020,226,Viviendas
10,Durango,010,Hidalgo,1004000001,Población derechohabiente a servicios de salud,2000,694,Personas
10,Durango,010,Hidalgo,1004000001,Población derechohabiente a servicios de salud,2005,1508,Personas
10,Durango,010,Hidalgo,1004000001,Población derechohabiente a servicios de salud,2010,3206,Personas
10,Durango,010,Hidalgo,1004000001,Población derechohabiente a servicios de salud,2020,3282,Personas
10,Durango,010,Hidalgo,1005000012,Población de 5 años y más que asiste a la escuela,1995,ND,Personas
10,Durango,010,Hidalgo,1005000012,Población de 5 años y más que asiste a la escuela,2000,1254,Personas
10,Durango,010,Hidalgo,1005000012,Población de 5 años y más que asiste a la escuela,2005,1212,Personas
10,Durango,010,Hidalgo,1005000012,Población de 5 años y más que asiste a la escuela,2010,1079,Personas
10,Durango,010,Hidalgo,1005000012,Población de 5 años y más que asiste a la escuela,2020,888,Personas
10,Durango,010,Hidalgo,1005000038,Grado promedio de escolaridad de la población de 15 y más años,1995,ND,Años de escolaridad
10,Durango,010,Hidalgo,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2000,6,Años de escolaridad
10,Durango,010,Hidalgo,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2005,6.5,Años de escolaridad
10,Durango,010,Hidalgo,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2010,7.13,Años de escolaridad
10,Durango,010,Hidalgo,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2015,7.6150612,Años de escolaridad
10,Durango,010,Hidalgo,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2020,8.41602787456446,Años de escolaridad
10,Durango,010,Hidalgo,1005000039,Población de 5 años y más hablante de lengua indígena,1995,1,Personas
10,Durango,010,Hidalgo,1005000039,Población de 5 años y más hablante de lengua indígena,2000,8,Personas
10,Durango,010,Hidalgo,1005000039,Población de 5 años y más hablante de lengua indígena,2005,6,Personas
10,Durango,010,Hidalgo,1005000039,Población de 5 años y más hablante de lengua indígena,2010,7,Personas
10,Durango,010,Hidalgo,1005000039,Población de 5 años y más hablante de lengua indígena,2020,13,Personas
10,Durango,010,Hidalgo,3104003001,Porcentaje de población inmigrante (migración reciente),2020,1.86193067888857,Porcentaje
10,Durango,010,Hidalgo,3105001001,Densidad de población,2015,0.8184,Habitantes por kilómetro cuadrado
10,Durango,010,Hidalgo,3105001001,Densidad de población,2020,0.819472829428811,Habitantes por kilómetro cuadrado
10,Durango,010,Hidalgo,3105004001,Porcentaje de población en localidades de menos de 2 500 habitantes,2020,100,Porcentaje
10,Durango,010,Hidalgo,3114004001,Porcentaje de viviendas con piso de tierra,2015,1.3452915,Porcentaje
10,Durango,010,Hidalgo,3114004001,Porcentaje de viviendas con piso de tierra,2020,0.933786078098472,Porcentaje
10,Durango,010,Hidalgo,3114006001,Porcentaje de viviendas con electricidad,2015,98.026906,Porcentaje
10,Durango,010,Hidalgo,3114006001,Porcentaje de viviendas con electricidad,2020,99.151103565365,Porcentaje
10,Durango,010,Hidalgo,6200031290,Porcentaje de viviendas particulares habitadas con disponibilidad de drenaje,2020,96.1799660441426,Porcentaje
10,Durango,010,Hidalgo,6200031291,Porcentaje de viviendas particulares habitadas con disponibilidad de excusado,2020,96.0950764006791,Porcentaje
10,Durango,010,Hidalgo,6200108938,Porcentaje de viviendas con techos de materiales resistentes,2020,8.0033698399326,Porcentaje de viviendas
10,Durango,010,Hidalgo,6200205238,Población de 8 a 14 años que sabe leer y escribir,2020,472,Personas
10,Durango,010,Hidalgo,6200205244,Viviendas que son cuarto de azotea,2020,0,Viviendas
10,Durango,010,Hidalgo,6200205245,Viviendas móviles,2020,1,Viviendas
10,Durango,010,Hidalgo,6200205246,Viviendas que son departamento en edificio o vivienda en vecindad,2020,0,Viviendas
10,Durango,010,Hidalgo,6200205247,Viviendas que son refugio,2020,1,Viviendas
10,Durango,010,Hidalgo,6200205248,Viviendas colectivas,2020,1,Viviendas
10,Durango,010,Hidalgo,6200205249,Viviendas que son casa independiente o local no construido para habitación,2020,1072,Viviendas
10,Durango,010,Hidalgo,6200205252,Población de 5 años y más inmigrante,2020,146,Personas
10,Durango,010,Hidalgo,6200205253,Población total sin limitación en la actividad,2020,2859,Personas
10,Durango,010,Hidalgo,6200205254,Población total que no especificó limitación en la actividad,2020,10,Personas
10,Durango,010,Hidalgo,6200205255,Porcentaje de la población migrante internacional destino otro país,2020,0,Porcentaje
10,Durango,010,Hidalgo,6200205256,Población de 5 años y más con religión no especificada,2020,4,Personas
10,Durango,010,Hidalgo,6200205257,Población de 5 años y más católica,2020,3244,Personas
10,Durango,010,Hidalgo,6200205259,Población nacida en otro país residente en México,2020,78,Personas
10,Durango,010,Hidalgo,6200205260,Población con limitación en la actividad para escuchar,2020,170,Personas
10,Durango,010,Hidalgo,6200205261,Población con limitación en la actividad para hablar o comunicarse,2020,20,Personas
10,Durango,010,Hidalgo,6200205263,Población con limitación en la actividad para caminar o moverse,2020,209,Personas
10,Durango,010,Hidalgo,6200205264,Porcentaje de la población migrante internacional destino no especificado,2020,2.94117647058824,Porcentaje
10,Durango,010,Hidalgo,6200205268,Población nacida en otro país residente en México hombres,2020,35,Personas
10,Durango,010,Hidalgo,6200205269,Población con limitación en la actividad para atender el cuidado personal,2020,23,Personas
10,Durango,010,Hidalgo,6200205270,Población con limitación en la actividad para poner atención o aprender,2020,136,Personas
10,Durango,010,Hidalgo,6200205271,Población con limitación en la actividad,2020,699,Personas
10,Durango,010,Hidalgo,6200205272,Porcentaje de población nacida en otro país residente en México,2020,2.02966432474629,Porcentaje
10,Durango,010,Hidalgo,6200205273,Población de 5 años y más con religión distinta de católica,2020,192,Personas
10,Durango,010,Hidalgo,6200205274,Porcentaje de población masculina nacida en otro país residente en México,2020,1.80785123966942,Porcentaje
10,Durango,010,Hidalgo,6200205277,Población de 5 años y más emigrante,2020,247,Personas
10,Durango,010,Hidalgo,6200205280,Población con limitación en la actividad para ver,2020,485,Personas
10,Durango,010,Hidalgo,6200205282,Porcentaje de población femenina nacida en otro país residente en México,2020,2.25485055060304,Porcentaje
10,Durango,010,Hidalgo,6200205284,Población nacida en otro país residente en México mujeres,2020,43,Personas
10,Durango,010,Hidalgo,6200205285,Porcentaje de la población migrante internacional destino Estados Unidos de América,2020,97.0588235294118,Porcentaje
10,Durango,010,Hidalgo,6200205286,Población con limitación en la actividad mental,2020,39,Personas
10,Durango,010,Hidalgo,6200205288,Índice de masculinidad de la población nacida en otro país residente en México,2020,81.3953488372093,Índice
10,Durango,010,Hidalgo,6200205289,Población de 5 años y más sin religión,2020,102,Personas
10,Durango,010,Hidalgo,6200240300,Porcentaje de hombres de 0 a 4 años,2015,4.0385618,Porcentaje
10,Durango,010,Hidalgo,6200240300,Porcentaje de hombres de 0 a 4 años,2020,3.92922196200885,Porcentaje
10,Durango,010,Hidalgo,6200240301,Población católica,2020,3.52,Miles de personas
10,Durango,010,Hidalgo,6200240302,Porcentaje de la población de 60 a 84 años con limitación en la actividad,2020,42.5501432664756,Porcentaje
10,Durango,010,Hidalgo,6200240304,Tasa de monolingüismo de la población de 5 años y más hablante de Tojolabal,2020,0,Porcentaje
10,Durango,010,Hidalgo,6200240305,Porcentaje de la población que profesa la religión católica,2020,91.5951079885506,Porcentaje
10,Durango,010,Hidalgo,6200240310,Porcentaje de mujeres de 75 a 79 años,2015,1.3288171,Porcentaje
10,Durango,010,Hidalgo,6200240310,Porcentaje de mujeres de 75 a 79 años,2020,1.37913088732761,Porcentaje
10,Durango,010,Hidalgo,6200240311,Porcentaje de hombres de 10 a 14 años,2015,4.2991141,Porcentaje
10,Durango,010,Hidalgo,6200240311,Porcentaje de hombres de 10 a 14 años,2020,4.50169138693729,Porcentaje
10,Durango,010,Hidalgo,6200240312,Porcentaje de mujeres de 5 a 9 años,2015,4.8462741,Porcentaje
10,Durango,010,Hidalgo,6200240312,Porcentaje de mujeres de 5 a 9 años,2020,4.00728597449909,Porcentaje
10,Durango,010,Hidalgo,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,2015,18.127838,Porcentaje
10,Durango,010,Hidalgo,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,2020,20.285316631872,Porcentaje
10,Durango,010,Hidalgo,6200240315,Porcentaje de la población con limitación mental,2020,1.06209150326797,Porcentaje
10,Durango,010,Hidalgo,6200240316,Tasa de monolingüismo de la población de 5 años y más hablante de Maya,2020,0,Porcentaje
10,Durango,010,Hidalgo,6200240318,Población de 5 años y más hablante de Tzeltal  (Tseltal),2020,0,Personas
10,Durango,010,Hidalgo,6200240319,Tasa de monolingüismo de la población de 5 años y más hablante de Mazateco,2020,0,Porcentaje
10,Durango,010,Hidalgo,6200240320,Población de 5 años y más hablante de Lenguas chinantecas,2020,0,Personas
10,Durango,010,Hidalgo,6200240323,Porcentaje de la población derechohabiente en el Seguro popular,2015,88.15749,Porcentaje
10,Durango,010,Hidalgo,6200240323,Porcentaje de la población derechohabiente en el Seguro popular,2020,74.9542961608775,Porcentaje
10,Durango,010,Hidalgo,6200240325,Tasa de monolingüismo de la población de 5 años y más hablante de Náhuatl,2020,0,Porcentaje
10,Durango,010,Hidalgo,6200240326,Población de 5 años y más hablante de Lenguas zapotecas,2020,0,Personas
10,Durango,010,Hidalgo,6200240328,Porcentaje de mujeres de 55 a 59 años,2015,2.2407504,Porcentaje
10,Durango,010,Hidalgo,6200240328,Porcentaje de mujeres de 55 a 59 años,2020,2.73224043715847,Porcentaje
10,Durango,010,Hidalgo,6200240330,Porcentaje de hombres de 75 a 79 años,2015,1.5893695,Porcentaje
10,Durango,010,Hidalgo,6200240330,Porcentaje de hombres de 75 a 79 años,2020,1.82149362477231,Porcentaje
10,Durango,010,Hidalgo,6200240331,Población de 5 años y más hablante de Maya,2020,0,Personas
10,Durango,010,Hidalgo,6200240332,Población de 5 años y más hablante de Otomí,2020,0,Personas
10,Durango,010,Hidalgo,6200240334,Población de 5 años y más hablante de Tojolabal,2020,0,Personas
10,Durango,010,Hidalgo,6200240341,Porcentaje de mujeres de 40 a 44 años,2015,3.4392913,Porcentaje
10,Durango,010,Hidalgo,6200240341,Porcentaje de mujeres de 40 a 44 años,2020,2.70621909966172,Porcentaje
10,Durango,010,Hidalgo,6200240342,Porcentaje de mujeres de 70 a 74 años,2015,1.8759771,Porcentaje
10,Durango,010,Hidalgo,6200240342,Porcentaje de mujeres de 70 a 74 años,2020,1.82149362477231,Porcentaje
10,Durango,010,Hidalgo,6200240343,Porcentaje de hombres de 15 a 19 años,2015,4.3512246,Porcentaje
10,Durango,010,Hidalgo,6200240343,Porcentaje de hombres de 15 a 19 años,2020,3.4087952120739,Porcentaje
10,Durango,010,Hidalgo,6200240344,Porcentaje de mujeres de 85 años y más,2015,0.6513809,Porcentaje
10,Durango,010,Hidalgo,6200240344,Porcentaje de mujeres de 85 años y más,2020,1.06687483736664,Porcentaje
10,Durango,010,Hidalgo,6200240345,Población de 5 años y más hablante de Mixe,2020,0,Personas
10,Durango,010,Hidalgo,6200240354,Porcentaje de mujeres de 10 a 14 años,2015,3.8040646,Porcentaje
10,Durango,010,Hidalgo,6200240354,Porcentaje de mujeres de 10 a 14 años,2020,4.65781941191777,Porcentaje
10,Durango,010,Hidalgo,6200240356,Porcentaje de mujeres de 20 a 24 años,2015,3.1005732,Porcentaje
10,Durango,010,Hidalgo,6200240356,Porcentaje de mujeres de 20 a 24 años,2020,2.9664324746292,Porcentaje
10,Durango,010,Hidalgo,6200240357,Porcentaje de hombres de 35 a 39 años,2015,2.8139656,Porcentaje
10,Durango,010,Hidalgo,6200240357,Porcentaje de hombres de 35 a 39 años,2020,2.52406973718449,Porcentaje
10,Durango,010,Hidalgo,6200240358,Porcentaje de la población de 0 a 14 años con limitación en la actividad,2020,4.02476780185759,Porcentaje
10,Durango,010,Hidalgo,6200240361,Población de 5 años y más hablante de Mazahua,2020,0,Personas
10,Durango,010,Hidalgo,6200240364,Tasa de monolingüismo de la población de 5 años y más hablante de Chatino,2020,0,Porcentaje
10,Durango,010,Hidalgo,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,2015,5.5186867,Porcentaje
10,Durango,010,Hidalgo,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,2020,8.66388308977035,Porcentaje
10,Durango,010,Hidalgo,6200240366,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas mixtecas,2020,0,Porcentaje
10,Durango,010,Hidalgo,6200240367,Porcentaje de la población con limitación para hablar o comunicarse,2020,2.58249641319943,Porcentaje
10,Durango,010,Hidalgo,6200240368,Porcentaje de la población de 15 años y más con instrucción no especificada,2015,0.174642,Porcentaje
10,Durango,010,Hidalgo,6200240368,Porcentaje de la población de 15 años y más con instrucción no especificada,2020,0.139178844815588,Porcentaje
